idx,x,y,yaw,frame_id
273,-19.26949155,-41.14586153,-0.37898480,map
274,-18.35338074,-41.54856287,-0.38407577,map
275,-17.42691815,-41.89053099,-0.35145071,map
276,-16.48078126,-42.23519525,-0.35185516,map
277,-15.56160040,-42.57534934,-0.60829718,map
278,-14.61866607,-42.95731805,-0.67702231,map
279,-13.70735868,-43.39390883,-0.65782004,map
280,-12.79292165,-43.84801950,-0.57504990,map
281,-11.84843652,-44.20715212,-0.52135368,map
282,-10.89328737,-44.52692979,-0.52518182,map
283,-9.97946854,-44.94284891,-0.58835494,map
284,-9.05567357,-45.29983033,-0.51399150,map
285,-8.15050183,-45.70363882,-0.36364616,map
286,-7.21236989,-46.00133887,-0.33126658,map
287,-6.31472741,-46.33503629,-0.41912139,map
288,-5.45501903,-46.78427230,-0.55085136,map
289,-4.90951692,-47.19822507,-0.57997152,map
290,-4.46081910,-47.43560026,-0.37720791,map
291,-3.86634060,-47.61150942,-0.37699632,map
292,-3.20110047,-47.93436573,-0.42656416,map
293,-2.55225062,-48.20872263,-0.40528230,map
294,-1.89199268,-48.49601715,-0.37647178,map
295,-1.21881234,-48.73586729,-0.34811527,map
296,-0.52038681,-48.99376483,-0.34966591,map
297,0.15091802,-49.23533937,-0.34622628,map
298,0.82344421,-49.47856236,-0.32828947,map
299,1.49161260,-49.69199975,-0.38231169,map
300,2.15468129,-49.93098281,-0.41043727,map
301,2.83621292,-50.26253718,-0.37600398,map
302,3.50556273,-50.51166744,-0.36201869,map
303,4.16426058,-50.79891391,-0.39899573,map
304,4.82579371,-51.06828993,-0.26692201,map
305,5.53824937,-51.17462730,-0.18429838,map
306,6.26685545,-51.33692364,-0.19523871,map
307,6.97667235,-51.45864341,-0.03358875,map
308,7.68121784,-51.41015058,0.06876179,map
309,8.42105550,-51.36158481,0.24697213,map
310,9.10952316,-51.15013426,0.31241590,map
311,9.76587716,-50.82827907,0.44247919,map
312,10.42590507,-50.53295893,0.50677984,map
313,11.01121355,-50.13694475,0.63433016,map
314,11.57560633,-49.68704567,0.73925444,map
315,12.06392678,-49.17716157,0.72669028,map
316,12.50710805,-48.69172779,0.88908904,map
317,12.92494057,-48.11613206,1.00198150,map
318,13.25996487,-47.51409680,1.03749928,map
319,13.65311638,-46.88267694,1.02626220,map
320,14.00739688,-46.27991590,1.07335899,map
321,14.32835924,-45.63908916,1.06259245,map
322,14.70554600,-45.02651306,1.07889901,map
323,15.00857918,-44.36961409,1.14470171,map
324,15.29982770,-43.71724173,1.12993599,map
325,15.61720052,-43.07970289,1.11807539,map
326,15.93017549,-42.42133730,1.09073500,map
327,16.28838660,-41.79066788,1.06735290,map
328,16.62865596,-41.15317599,1.12291065,map
329,16.89831353,-40.52117702,1.19097780,map
330,17.14021217,-39.87172998,1.18575413,map
331,17.43565111,-39.19530523,1.12215980,map
332,17.76718718,-38.56926184,1.14543890,map
333,18.02550848,-37.89323168,1.23883138,map
334,18.23550371,-37.21072727,0.90024829,map
335,18.50698059,-36.50885975,0.90455670,map
336,18.72842224,-35.83340359,0.90886913,map
337,18.92120723,-35.12547102,1.26613113,map
338,19.17110644,-34.42562246,1.20754732,map
339,19.47067726,-33.67994130,1.21164811,map
340,19.73209088,-32.93138015,1.12438654,map
341,20.19016421,-32.17673462,1.11253798,map
