idx,x,y,yaw,frame_id
50,1.18561426,15.58063374,-0.93916382,map
51,1.64378832,14.91825513,-1.08919641,map
52,1.94607320,14.12561677,-1.23906415,map
53,2.17265090,13.38292331,-1.31750694,map
54,2.36461553,12.50867883,-1.39829739,map
55,2.49675682,11.52270986,-1.56084952,map
56,2.38373514,10.58655614,-1.73145400,map
57,2.18887422,9.62283717,-1.80179896,map
58,1.92587656,8.63988851,-1.87096854,map
59,1.59167532,7.69343244,-1.92522819,map
60,1.40411279,7.22994122,-1.98277456,map
61,1.09275335,6.55169579,-1.96965092,map
62,0.83388586,5.87690900,-1.92879136,map
63,0.58380290,5.19128602,-1.91459633,map
64,0.33145679,4.47354700,-1.92874890,map
65,0.05860994,3.78727883,-1.95185816,map
66,-0.22337024,3.08871065,-1.97095787,map
67,-0.52196029,2.41471931,-2.00303755,map
68,-0.84558690,1.73998422,-2.03594836,map
69,-1.18784824,1.08793728,-2.05725355,map
70,-1.53458491,0.43715124,-2.03806425,map
71,-1.84225554,-0.20911662,-1.97887938,map
72,-2.10371822,-0.87920819,-1.94533171,map
73,-2.37071859,-1.55349821,-1.91134999,map
74,-2.57986140,-2.22287920,-1.90972786,map
75,-2.84488946,-2.89852960,-1.93733091,map
76,-3.09819576,-3.57312404,-1.93064307,map
77,-3.35162353,-4.24541025,-1.91825792,map
78,-3.58584101,-4.91963564,-1.92334336,map
79,-3.85161468,-5.60438615,-1.93893578,map
80,-4.11439554,-6.28992677,-1.94137919,map
81,-4.37870070,-6.96098867,-1.93883851,map
82,-4.63783858,-7.64735946,-1.94277213,map
83,-4.91357750,-8.33198273,-1.95377486,map
84,-5.19907568,-9.04045487,-1.97426453,map
85,-5.49905045,-9.70347542,-2.00853174,map
86,-5.82424233,-10.37623261,-2.02902980,map
87,-6.16079911,-11.04508300,-1.98547354,map
88,-6.41102928,-11.70922332,-1.90445165,map
89,-6.63500005,-12.41317745,-1.87783539,map
90,-6.85868509,-13.12109354,-1.91680723,map
91,-7.13294896,-13.79439521,-1.94708140,map
92,-7.38991386,-14.46559693,-1.89293648,map
93,-7.59013669,-15.16417928,-1.86317954,map
94,-7.81411648,-15.87486077,-1.87024669,map
95,-8.02423724,-16.57024527,-1.89668625,map
96,-8.27747784,-17.24599978,-1.92942293,map
97,-8.54342245,-17.95534607,-1.92115932,map
98,-8.78895347,-18.64561602,-1.92930533,map
99,-9.05544524,-19.32182766,-1.93847457,map
100,-9.31776744,-20.01846517,-1.95586433,map
101,-9.61540505,-20.70341699,-1.99283897,map
102,-9.92309938,-21.36656878,-2.01196276,map
103,-10.24730346,-22.04160002,-2.01334931,map
104,-10.55875231,-22.70788293,-1.95483343,map
105,-10.79573505,-23.39876314,-1.91738592,map
106,-11.05920313,-24.09352669,-1.93928712,map
107,-11.32900477,-24.77983320,-1.95491063,map
108,-11.61300843,-25.46368323,-1.97105480,map
109,-11.90923885,-26.15122750,-1.99470861,map
110,-12.22252234,-26.81433689,-2.01389378,map
111,-12.53830973,-27.47678716,-2.02895046,map
112,-12.87621178,-28.13987055,-2.12121380,map
113,-13.30556658,-28.72704323,-2.19905502,map
114,-13.73301473,-29.31930705,-2.23402589,map
115,-14.19138321,-29.86082643,-2.38334703,map
116,-14.76387145,-30.29564980,-2.50265902,map
117,-15.34796859,-30.72003941,-2.53921493,map
118,-15.94750937,-31.10955841,-2.60961625,map
119,-16.59794430,-31.45574385,-2.73410016,map
120,-17.27751553,-31.68365991,-2.85503390,map
121,-17.99845735,-31.86843153,-2.92962863,map
122,-18.71725688,-31.99348729,-3.10384666,map
123,-19.42314842,-31.92223347,2.97051748,map
124,-20.13761733,-31.74810031,2.88723043,map
125,-20.85431868,-31.55013812,2.83502259,map
126,-21.54432014,-31.30280887,2.79907203,map
127,-22.22341283,-31.06195277,2.75556904,map
128,-22.88864549,-30.75645594,2.59928509,map
129,-23.42590843,-30.33736417,2.25864460,map
130,-23.75787269,-29.69864813,1.87160483,map
131,-23.84040386,-29.00124046,1.63976272,map
132,-23.85813830,-28.24712094,1.55552311,map
133,-23.81737674,-27.49367799,1.49020787,map
134,-23.73571339,-26.73127394,1.45659135,map
135,-23.64388077,-25.98112553,1.38672675,map
136,-23.45619774,-25.22993029,1.31710495,map
137,-23.27395247,-24.55436073,1.31922155,map
138,-23.10059613,-23.84637438,1.32224812,map
139,-22.95292811,-23.28946964,1.36931617,map
140,-22.83725829,-22.55709194,1.41196276,map
141,-22.72487197,-21.86574601,1.44838483,map
142,-22.66347184,-21.14449960,1.48406686,map
143,-22.60226418,-20.45561147,1.53464224,map
144,-22.61340456,-19.76027261,1.60297245,map
145,-22.64744365,-19.05196583,1.71042509,map
146,-22.81270331,-18.34221329,1.76328771,map
147,-22.92516402,-17.62706183,1.79409688,map
148,-23.12011906,-16.98848124,1.92578340,map
149,-23.39335014,-16.36405073,2.06401100,map
150,-23.76997153,-15.77950852,2.15031043,map
151,-24.16464858,-15.18554982,2.17660401,map
152,-24.58498573,-14.60292716,2.22817031,map
153,-25.01782422,-14.08026500,2.36318527,map
154,-25.56762079,-13.63393571,2.48253528,map
155,-26.11669127,-13.22908740,2.51876141,map
156,-26.68513463,-12.83134631,2.57450948,map
157,-27.28598459,-12.48441004,2.71396638,map
158,-27.96267729,-12.24910478,2.81189433,map
159,-28.63031031,-12.02439813,2.85523667,map
160,-29.36327415,-11.83670105,2.98703426,map
161,-30.12048862,-11.79222689,3.09782135,map
162,-30.92539856,-11.76828113,-3.08843294,map
163,-31.69640917,-11.87608138,-3.05837196,map
164,-32.55128763,-11.90390198,-3.10809723,map
165,-33.46323364,-11.93528406,3.14024106,map
166,-34.38173986,-11.90142796,3.11496569,map
167,-35.33155922,-11.88552447,3.12311119,map
168,-36.30620205,-11.86585703,3.09629778,map
169,-37.27351865,-11.79750346,3.04822666,map
170,-38.25774104,-11.68311835,2.94080866,map
171,-39.19274588,-11.40689010,2.81117923,map
172,-40.15075929,-11.03383797,2.68902286,map
173,-41.06880867,-10.49469501,2.64894544,map
174,-40.64365913,-10.76925263,2.35961064,map
175,-41.86481330,-9.70411043,2.34819109,map
176,-42.57577826,-8.80595625,2.14439523,map
177,-43.01142085,-7.92933490,2.00102420,map
178,-43.40293311,-7.00347091,1.89435330,map
179,-43.65092936,-6.02229934,1.75971919,map
180,-43.77560747,-5.05436876,1.65311851,map
181,-43.81165339,-4.07433367,1.59046369,map
182,-43.81442127,-3.08111014,1.51244170,map
183,-43.71816918,-2.47415088,1.37084056,map
184,-43.56124732,-1.83188005,1.29064965,map
185,-43.33370544,-1.13787632,1.23516886,map
186,-43.08771249,-0.47436515,1.11940125,map
187,-42.72276019,0.12238450,0.99031346,map
188,-42.30072615,0.72556742,0.84805194,map
189,-41.79554576,1.17372536,0.66503307,map
190,-41.20167507,1.58744469,0.54987608,map
191,-40.58524936,1.91555805,0.39061134,map
192,-39.91279166,2.11816786,0.20007902,map
193,-39.20150003,2.19617177,0.04858879,map
194,-38.49424002,2.18714786,-0.10961044,map
195,-37.78882159,2.04070435,-0.23021613,map
196,-37.08227110,1.85622279,-0.27577456,map
197,-36.38050186,1.64217097,-0.27465769,map
198,-35.67183001,1.45878998,-0.22947088,map
199,-34.95909598,1.31015144,-0.20935186,map
200,-34.25866693,1.15854235,-0.20790954,map
201,-33.53282308,1.00926778,-0.22270438,map
202,-32.82364001,0.83356506,-0.23260562,map
203,-32.11248905,0.67279986,-0.22449453,map
204,-31.38870716,0.50590750,-0.24824005,map
205,-30.68096601,0.30995448,-0.27487114,map
206,-29.96509366,0.10443497,-0.30946721,map
207,-29.27357402,-0.14004524,-0.30193052,map
208,-28.55366102,-0.33515963,-0.28749594,map
209,-27.85420391,-0.55973562,-0.31314638,map
210,-27.15103706,-0.78932962,-0.28730122,map
211,-26.43171541,-0.98004689,-0.27822329,map
212,-25.71560782,-1.19933369,-0.29128033,map
213,-25.00906863,-1.40656729,-0.31391559,map
214,-24.30954547,-1.65581227,-0.34259525,map
215,-23.61959958,-1.90213471,-0.33496230,map
216,-22.91651648,-2.14069620,-0.32375570,map
217,-22.21307099,-2.37411334,-0.29187047,map
218,-21.49560555,-2.56761026,-0.30431024,map
219,-20.79797040,-2.81854729,-0.34085701,map
220,-20.18025751,-3.03416608,-0.36058161,map
221,-19.13761444,-3.44461274,-0.37872365,map
222,-18.46580842,-3.71640282,-0.35512890,map
223,-17.76355611,-3.95418468,-0.33393659,map
224,-17.06775500,-4.20142848,-0.36387794,map
225,-16.38866671,-4.47779304,-0.40022708,map
226,-15.71082791,-4.77549129,-0.43902983,map
227,-15.03194074,-5.11490596,-0.45141130,map
228,-14.36251750,-5.42914796,-0.42002086,map
229,-13.67573885,-5.72058243,-0.40155642,map
230,-12.99378704,-6.01035070,-0.40415360,map
231,-12.32041333,-6.30025235,-0.38554475,map
232,-11.63932711,-6.56006688,-0.34620061,map
233,-10.95630450,-6.79232569,-0.34126277,map
234,-10.25633485,-7.05124805,-0.35800449,map
235,-9.57528481,-7.30900152,-0.36921060,map
236,-8.89327816,-7.57869004,-0.41054722,map
237,-8.24251759,-7.88913104,-0.42641312,map
238,-7.56555809,-8.18185576,-0.40516959,map
239,-6.90251106,-8.46386024,-0.40641538,map
240,-6.22269412,-8.75979224,-0.38179748,map
241,-5.54971719,-9.00700488,-0.38159354,map
242,-4.87724329,-9.29967007,-0.38069049,map
243,-4.20056761,-9.54695288,-0.37377749,map
244,-3.52669710,-9.82937499,-0.38316088,map
245,-2.85244149,-10.09035893,-0.36524023,map
246,-2.15516796,-10.35384416,-0.37578037,map
247,-1.47375908,-10.63428793,-0.39560695,map
248,-0.79134315,-10.92341076,-0.40344699,map
249,-0.11789083,-11.21305699,-0.41905591,map
250,0.54702049,-11.51957233,-0.39448431,map
251,1.22262394,-11.77112218,-0.37335558,map
252,1.91644895,-12.05601661,-0.38727015,map
253,2.42311238,-12.26076226,-0.40901079,map
254,2.94601492,-12.50228778,-0.54617384,map
255,3.50495328,-12.91836261,-0.65660106,map
256,3.85347599,-13.20164350,-0.73530943,map
257,4.18761837,-13.53585018,-0.91404926,map
258,4.49915706,-14.03920515,-1.05831635,map
259,4.77950016,-14.58786162,-1.11860623,map
260,5.05294113,-15.17924372,-1.19729120,map
261,5.25849108,-15.81008560,-1.38607421,map
262,5.28956084,-16.44559036,-1.58977249,map
263,5.23409494,-17.09555137,-1.76881907,map
264,5.03692438,-17.70466584,-1.92149038,map
265,4.80766498,-18.26124905,-1.94485029,map
266,4.57861118,-18.87224055,-1.92012927,map
267,4.36055644,-19.48864954,-1.91542414,map
268,4.11751711,-20.15679566,-1.92223187,map
269,3.85616918,-20.86429055,-1.94775188,map
270,3.54846822,-21.59419843,-1.95799794,map
271,3.24647661,-22.35941400,-1.96828488,map
272,2.89695458,-23.14602745,-1.94966795,map
273,2.59810811,-23.98805125,-1.91421830,map
274,2.28448048,-24.85880229,-1.93781603,map
275,1.92298669,-25.74417477,-1.94716616,map
276,1.55969592,-26.69272721,-1.95566246,map
277,1.15129702,-27.64927003,-1.97933083,map
278,0.71174755,-28.65153524,-1.94326385,map
279,0.38108626,-29.62060776,-1.92594890,map
280,0.11481935,-30.26103244,-1.98102173,map
281,-0.21531810,-30.99197000,-1.97332498,map
282,-0.48182036,-31.66232842,-1.96021529,map
283,-0.76749585,-32.33751149,-1.97606942,map
284,-1.03379859,-32.94892246,-1.97430845,map
285,-1.31589933,-33.62201129,-1.97767853,map
286,-1.60327955,-34.27044033,-1.97052904,map
287,-1.87232208,-34.93905619,-1.97834312,map
288,-2.08693057,-35.39073502,-2.01435493,map
